/vdc/MINUS X,/vdc/MINUS Y,/vdc/PLUS X,/vdc/PLUS Y
1.678964988836591e-07,1.507527184343419e-05,1.678964988836591e-07,-1.507527184343419e-05
1.679011007184166e-07,1.784911577621208e-05,1.679011007184166e-07,-1.784911577621208e-05
1.679045590768712e-07,1.739300384314894e-05,1.679045590768712e-07,-1.739300384314894e-05
1.679083501098654e-07,1.609538621853888e-05,1.679083501098654e-07,-1.609538621853888e-05
1.679115248593546e-07,1.33810738810499e-05,1.679115248593546e-07,-1.33810738810499e-05
1.679148994610539e-07,8.10152637183408e-06,1.679148994610539e-07,-8.10152637183408e-06
1.679180902693754e-07,3.902564605037406e-06,1.679180902693754e-07,-3.902564605037406e-06
1.679196856735361e-07,2.859503103170001e-06,1.679196856735361e-07,-2.859503103170001e-06
1.679228764818576e-07,1.593993981100648e-06,1.679228764818576e-07,-1.593993981100648e-06
1.679262010171505e-07,1.119238382799812e-06,1.679262010171505e-07,-1.119238382799812e-06
1.679312642264363e-07,8.540349757140989e-07,1.679312642264363e-07,-8.540349757140989e-07
1.679378020804026e-07,8.463409534943245e-07,1.679378020804026e-07,-8.463409534943245e-07
1.679483717006678e-07,8.707876925542024e-07,1.679483717006678e-07,-8.707876925542024e-07
1.679643810172281e-07,1.208477983757771e-06,1.679643810172281e-07,-1.208477983757771e-06
1.679821905086141e-07,4.721434743981495e-06,1.679821905086141e-07,-4.721434743981495e-06
1.679927289595515e-07,1.019014605699914e-05,1.679927289595515e-07,-1.019014605699914e-05
1.68e-07,1.543223658302826e-05,1.68e-07,-1.543223658302826e-05
1.680023486670477e-07,1.731446141575637e-05,1.680023486670477e-07,-1.731446141575637e-05
1.680070460011431e-07,2.154197469359382e-05,1.680070460011431e-07,-2.154197469359382e-05
1.680137506172004e-07,3.034800500695127e-05,1.680137506172004e-07,-3.034800500695127e-05
1.680168753086002e-07,3.626451626857977e-05,1.680168753086002e-07,-3.626451626857977e-05
1.6802e-07,4.044059045512176e-05,1.6802e-07,-4.044059045512176e-05
1.680212276712841e-07,4.097206784152324e-05,1.680212276712841e-07,-4.097206784152324e-05
1.680236830138523e-07,4.17824672660624e-05,1.680236830138523e-07,-4.17824672660624e-05
1.680261618949903e-07,4.14961198850786e-05,1.680261618949903e-07,-4.14961198850786e-05
1.68029892447971e-07,3.840987888354486e-05,1.68029892447971e-07,-3.840987888354486e-05
1.680327606695385e-07,3.053394159252398e-05,1.680327606695385e-07,-3.053394159252398e-05
1.680351273333084e-07,2.137417130163928e-05,1.680351273333084e-07,-2.137417130163928e-05
1.680375054260746e-07,1.464810444148782e-05,1.680375054260746e-07,-1.464810444148782e-05
1.680402430482457e-07,9.685378431675922e-06,1.680402430482457e-07,-9.685378431675922e-06
1.68042649391927e-07,6.590652319235148e-06,1.68042649391927e-07,-6.590652319235148e-06
1.680461540960389e-07,3.697739794798937e-06,1.680461540960389e-07,-3.697739794798937e-06
1.680518500710916e-07,1.31921702932322e-06,1.680518500710916e-07,-1.31921702932322e-06
1.68058839811342e-07,3.59492701967363e-07,1.68058839811342e-07,-3.59492701967363e-07
1.680672647387629e-07,8.491284047425964e-08,1.680672647387629e-07,-8.491284047425964e-08
1.680786067489056e-07,3.752897948173501e-08,1.680786067489056e-07,-3.752897948173501e-08
1.680953676185635e-07,3.578926697125135e-08,1.680953676185635e-07,-3.578926697125135e-08
1.681269522250183e-07,3.54993455319126e-08,1.681269522250183e-07,-3.54993455319126e-08
1.681874810147855e-07,3.671529174931414e-08,1.681874810147855e-07,-3.671529174931414e-08
1.683085385943199e-07,3.522082246343363e-08,1.683085385943199e-07,-3.522082246343363e-08
1.685506537533888e-07,3.682272758246581e-08,1.685506537533888e-07,-3.682272758246581e-08
1.69e-07,3.517129801200062e-08,1.69e-07,-3.517129801200062e-08
1.6902e-07,3.608023547638336e-08,1.6902e-07,-3.608023547638336e-08
1.6906e-07,3.601274628891571e-08,1.6906e-07,-3.601274628891571e-08
1.6914e-07,3.599979258871452e-08,1.6914e-07,-3.599979258871452e-08
1.692999999999999e-07,3.601014220898786e-08,1.692999999999999e-07,-3.601014220898786e-08
1.696199999999999e-07,3.600084597201397e-08,1.696199999999999e-07,-3.600084597201397e-08
1.6981875e-07,3.600521567276016e-08,1.6981875e-07,-3.600521567276016e-08
1.69830078125e-07,-5.176962686176513e-08,1.69830078125e-07,5.176962686176513e-08
1.698484553115314e-07,-2.666662914916287e-07,1.698484553115314e-07,2.666662914916287e-07
1.698556990682895e-07,3.154704616031094e-07,1.698556990682895e-07,-3.154704616031094e-07
1.698652252681349e-07,1.484718925143557e-06,1.698652252681349e-07,-1.484718925143557e-06
1.698757956426632e-07,3.249780753784028e-06,1.698757956426632e-07,-3.249780753784028e-06
1.698841139952214e-07,5.085450810590803e-06,1.698841139952214e-07,-5.085450810590803e-06
1.698929778881162e-07,1.10398148054299e-05,1.698929778881162e-07,-1.10398148054299e-05
1.698964966730132e-07,1.5178915740034e-05,1.698964966730132e-07,-1.5178915740034e-05
1.699010970911081e-07,1.785816387800038e-05,1.699010970911081e-07,-1.785816387800038e-05
1.699045569818157e-07,1.73786616675115e-05,1.699045569818157e-07,-1.73786616675115e-05
1.699083463952219e-07,1.605142380505079e-05,1.699083463952219e-07,-1.605142380505079e-05
1.699115208493995e-07,1.326496170997742e-05,1.699115208493995e-07,-1.326496170997742e-05
1.699148916745672e-07,7.922613716153963e-06,1.699148916745672e-07,-7.922613716153963e-06
1.699180822692771e-07,3.815152553657268e-06,1.699180822692771e-07,-3.815152553657268e-06
1.699196775666321e-07,2.797007842323063e-06,1.699196775666321e-07,-2.797007842323063e-06
1.69922868161342e-07,1.561013427351205e-06,1.69922868161342e-07,-1.561013427351205e-06
1.699261946389854e-07,1.107103307877422e-06,1.699261946389854e-07,-1.107103307877422e-06
1.699312637057515e-07,8.429757656824714e-07,1.699312637057515e-07,-8.429757656824714e-07
1.699378121628669e-07,8.447911373970105e-07,1.699378121628669e-07,-8.447911373970105e-07
1.699484049455846e-07,8.618390871567598e-07,1.699484049455846e-07,-8.618390871567598e-07
1.699644497300509e-07,1.214758784698944e-06,1.699644497300509e-07,-1.214758784698944e-06
1.699822248650255e-07,4.789038409014143e-06,1.699822248650255e-07,-4.789038409014143e-06
1.699927641582598e-07,1.035103826503859e-05,1.699927641582598e-07,-1.035103826503859e-05
1.7e-07,1.560031506470606e-05,1.7e-07,-1.560031506470606e-05
1.700023485834419e-07,1.749825282557689e-05,1.700023485834419e-07,-1.749825282557689e-05
1.700070457503256e-07,2.177271037247274e-05,1.700070457503256e-07,-2.177271037247274e-05
1.700137395943693e-07,3.067288595352161e-05,1.700137395943693e-07,-3.067288595352161e-05
1.700168697971847e-07,3.666860123628405e-05,1.700168697971847e-07,-3.666860123628405e-05
1.7002e-07,4.058315140418334e-05,1.7002e-07,-4.058315140418334e-05
1.700212279928692e-07,4.107527602706992e-05,1.700212279928692e-07,-4.107527602706992e-05
1.700236839786075e-07,4.186092789301064e-05,1.700236839786075e-07,-4.186092789301064e-05
1.700261642803225e-07,4.147735306222957e-05,1.700261642803225e-07,-4.147735306222957e-05
1.700298921991932e-07,3.826000004677578e-05,1.700298921991932e-07,-3.826000004677578e-05
1.700327628409207e-07,3.001050087635805e-05,1.700327628409207e-07,-3.001050087635805e-05
1.700351305383119e-07,2.087479079849046e-05,1.700351305383119e-07,-2.087479079849046e-05
1.700375078746544e-07,1.436509624436785e-05,1.700375078746544e-07,-1.436509624436785e-05
1.700402512752004e-07,9.437805410111957e-06,1.700402512752004e-07,-9.437805410111957e-06
1.700426571368714e-07,6.428772065101795e-06,1.700426571368714e-07,-6.428772065101795e-06
1.700461633694762e-07,3.587202692589801e-06,1.700461633694762e-07,-3.587202692589801e-06
1.70051807075354e-07,1.292216452092297e-06,1.70051807075354e-07,-1.292216452092297e-06
1.70058782863139e-07,3.420279202095281e-07,1.70058782863139e-07,-3.420279202095281e-07
1.700671961194896e-07,7.931479705750841e-08,1.700671961194896e-07,-7.931479705750841e-08
1.70078529126499e-07,2.53255538224299e-08,1.70078529126499e-07,-2.53255538224299e-08
1.700952456717526e-07,3.069643619349077e-08,1.700952456717526e-07,-3.069643619349077e-08
1.701266862990175e-07,2.338223327479632e-08,1.701266862990175e-07,-2.338223327479632e-08
1.701870101065091e-07,3.158428662945183e-08,1.701870101065091e-07,-3.158428662945183e-08
1.703076577214922e-07,2.312335168959823e-08,1.703076577214922e-07,-2.312335168959823e-08
1.705489529514585e-07,3.168690650394407e-08,1.705489529514585e-07,-3.168690650394407e-08
1.71e-07,2.307642753518344e-08,1.71e-07,-2.307642753518344e-08
1.7102e-07,2.745887986802163e-08,1.7102e-07,-2.745887986802163e-08
1.7106e-07,2.739699730846452e-08,1.7106e-07,-2.739699730846452e-08
1.7114e-07,2.738387710685659e-08,1.7114e-07,-2.738387710685659e-08
1.713e-07,2.739442031978648e-08,1.713e-07,-2.739442031978648e-08
1.716199999999999e-07,2.738486655428786e-08,1.716199999999999e-07,-2.738486655428786e-08
1.7181875e-07,2.73893837125922e-08,1.7181875e-07,-2.73893837125922e-08
1.71830078125e-07,-3.513880236707688e-06,1.71830078125e-07,3.513880236707688e-06
1.718484552622387e-07,-3.597173531224924e-06,1.718484552622387e-07,3.597173531224924e-06
1.718556988242031e-07,-1.995642818706314e-06,1.718556988242031e-07,1.995642818706314e-06
1.718652226763221e-07,1.448014807830388e-06,1.718652226763221e-07,-1.448014807830388e-06
1.718757930183671e-07,6.784508559468712e-06,1.718757930183671e-07,-6.784508559468712e-06
1.718841073859092e-07,1.22065561062556e-05,1.718841073859092e-07,-1.22065561062556e-05
1.718929673900275e-07,2.995229280914799e-05,1.718929673900275e-07,-2.995229280914799e-05
1.718964783024437e-07,4.221707727393047e-05,1.718964783024437e-07,-4.221707727393047e-05
1.719010803577699e-07,5.050339160280775e-05,1.719010803577699e-07,-5.050339160280775e-05
1.719045336830263e-07,4.910885937041836e-05,1.719045336830263e-07,-4.910885937041836e-05
1.719083263541503e-07,4.524149739014982e-05,1.719083263541503e-07,-4.524149739014982e-05
1.719115005010387e-07,3.711535078709258e-05,1.719115005010387e-07,-3.711535078709258e-05
1.71914879914506e-07,2.127382940107569e-05,1.71914879914506e-07,-2.127382940107569e-05
1.719180703597411e-07,8.681966274631629e-06,1.719180703597411e-07,-8.681966274631629e-06
1.719196655823586e-07,5.54216368745125e-06,1.719196655823586e-07,-5.54216368745125e-06
1.719228560275936e-07,1.722856843736801e-06,1.719228560275936e-07,-1.722856843736801e-06
1.719261731767079e-07,2.948359093602539e-07,1.719261731767079e-07,-2.948359093602539e-07
1.719312125525584e-07,-5.324739880646829e-07,1.719312125525584e-07,5.324739880646829e-07
1.71937707606263e-07,-5.825471422032445e-07,1.71937707606263e-07,5.825471422032445e-07
1.719481820698098e-07,-6.205517532488611e-07,1.719481820698098e-07,6.205517532488611e-07
1.719640533495639e-07,-2.490319804951948e-07,1.719640533495639e-07,2.490319804951948e-07
1.719820266747819e-07,3.181946833787175e-06,1.719820266747819e-07,-3.181946833787175e-06
1.719925639840586e-07,8.658096952676028e-06,1.719925639840586e-07,-8.658096952676028e-06
1.72e-07,1.397159252495433e-05,1.72e-07,-1.397159252495433e-05
1.720023495459595e-07,1.587501814972623e-05,1.720023495459595e-07,-1.587501814972623e-05
1.720070486378784e-07,2.011494616711948e-05,1.720070486378784e-07,-2.011494616711948e-05
1.720138059463096e-07,2.904286091066874e-05,1.720138059463096e-07,-2.904286091066874e-05
1.720169029731548e-07,3.492727517525792e-05,1.720169029731548e-07,-3.492727517525792e-05
1.7202e-07,4.050332233643843e-05,1.7202e-07,-4.050332233643843e-05
1.720212266595408e-07,4.140487554452525e-05,1.720212266595408e-07,-4.140487554452525e-05
1.720236799786224e-07,4.209463389829367e-05,1.720236799786224e-07,-4.209463389829367e-05
1.720261498640153e-07,4.158415999275089e-05,1.720261498640153e-07,-4.158415999275089e-05
1.720298771224101e-07,3.84520150582571e-05,1.720298771224101e-07,-3.84520150582571e-05
1.720327451029065e-07,3.049409998894789e-05,1.720327451029065e-07,-3.049409998894789e-05
1.720351116528925e-07,2.133759494781062e-05,1.720351116528925e-07,-2.133759494781062e-05
1.720374899917842e-07,1.460640034522434e-05,1.720374899917842e-07,-1.460640034522434e-05
1.720402311264378e-07,9.652672079654526e-06,1.720402311264378e-07,-9.652672079654526e-06
1.720426377920721e-07,6.559083880740882e-06,1.720426377920721e-07,-6.559083880740882e-06
1.720461445198456e-07,3.681686836577849e-06,1.720461445198456e-07,-3.681686836577849e-06
1.720518447438457e-07,1.306865814199561e-06,1.720518447438457e-07,-1.306865814199561e-06
1.720588354682268e-07,3.596978549976371e-07,1.720588354682268e-07,-3.596978549976371e-07
1.720672637592586e-07,8.133852515454326e-08,1.720672637592586e-07,-8.133852515454326e-08
1.720786128183426e-07,4.040381938505031e-08,1.720786128183426e-07,-4.040381938505031e-08
1.72095391035487e-07,3.291276568125957e-08,1.72095391035487e-07,-3.291276568125957e-08
1.721270254126652e-07,3.836224061333281e-08,1.721270254126652e-07,-3.836224061333281e-08
1.721877018745046e-07,3.386125635023991e-08,1.721877018745046e-07,-3.386125635023991e-08
1.723090547981835e-07,3.806963056381733e-08,1.723090547981835e-07,-3.806963056381733e-08
1.725517606455412e-07,3.397584003368155e-08,1.725517606455412e-07,-3.397584003368155e-08
1.73e-07,3.801628318507683e-08,1.73e-07,-3.801628318507683e-08
1.7302e-07,3.608733739576576e-08,1.7302e-07,-3.608733739576576e-08
1.7306e-07,3.601247733649066e-08,1.7306e-07,-3.601247733649066e-08
1.7314e-07,3.599956685131199e-08,1.7314e-07,-3.599956685131199e-08
1.732999999999999e-07,3.600983223236358e-08,1.732999999999999e-07,-3.600983223236358e-08
1.736199999999999e-07,3.600070770088957e-08,1.736199999999999e-07,-3.600070770088957e-08
1.7381875e-07,3.600496257448489e-08,1.7381875e-07,-3.600496257448489e-08
1.73830078125e-07,-1.804759336224718e-06,1.73830078125e-07,1.804759336224718e-06
1.73848455286392e-07,-1.902607212594163e-06,1.73848455286392e-07,1.902607212594163e-06
1.73855698946754e-07,-8.620788189200265e-07,1.73855698946754e-07,8.620788189200265e-07
1.738652245167124e-07,1.474553612816749e-06,1.738652245167124e-07,-1.474553612816749e-06
1.738757953115365e-07,4.998564440598272e-06,1.738757953115365e-07,-4.998564440598272e-06
1.738841117424289e-07,8.63948505699479e-06,1.738841117424289e-07,-8.63948505699479e-06
1.73892973726753e-07,2.043542774772185e-05,1.73892973726753e-07,-2.043542774772185e-05
1.738964878916504e-07,2.863195664081653e-05,1.738964878916504e-07,-2.863195664081653e-05
1.739010893304093e-07,3.418467864650082e-05,1.739010893304093e-07,-3.418467864650082e-05
1.73904544962557e-07,3.325211030876688e-05,1.73904544962557e-07,-3.325211030876688e-05
1.739083362634329e-07,3.067397528360763e-05,1.739083362634329e-07,-3.067397528360763e-05
1.739115103441357e-07,2.524074418847042e-05,1.739115103441357e-07,-2.524074418847042e-05
1.73914885872576e-07,1.469287570419479e-05,1.73914885872576e-07,-1.469287570419479e-05
1.739180763827398e-07,6.28524401046297e-06,1.739180763827398e-07,-6.28524401046297e-06
1.739196716378217e-07,4.200587410472284e-06,1.739196716378217e-07,-4.200587410472284e-06
1.739228621479855e-07,1.655891148865876e-06,1.739228621479855e-07,-1.655891148865876e-06
1.739261816278601e-07,7.074598483907335e-07,1.739261816278601e-07,-7.074598483907335e-07
1.739312299928628e-07,1.601810572013172e-07,1.739312299928628e-07,-1.601810572013172e-07
1.739377417139977e-07,1.325225428817733e-07,1.739377417139977e-07,-1.325225428817733e-07
1.739482552071278e-07,1.250426143685733e-07,1.739482552071278e-07,-1.250426143685733e-07
1.73964180354803e-07,4.759678428863359e-07,1.73964180354803e-07,-4.759678428863359e-07
1.739820901774015e-07,3.903925390266441e-06,1.739820901774015e-07,-3.903925390266441e-06
1.739926351679515e-07,9.325223469096959e-06,1.739926351679515e-07,-9.325223469096959e-06
1.74e-07,1.459003629877096e-05,1.74e-07,-1.459003629877096e-05
1.74002350428543e-07,1.647574621250785e-05,1.74002350428543e-07,-1.647574621250785e-05
1.740070512856289e-07,2.068105503715204e-05,1.740070512856289e-07,-2.068105503715204e-05
1.740137889310976e-07,2.94838730803892e-05,1.740137889310976e-07,-2.94838730803892e-05
1.740168944655488e-07,3.534809298759303e-05,1.740168944655488e-07,-3.534809298759303e-05
1.7402e-07,4.042525708610291e-05,1.7402e-07,-4.042525708610291e-05
1.74021228012425e-07,4.116591081605146e-05,1.74021228012425e-07,-4.116591081605146e-05
1.74023684037275e-07,4.190533662508626e-05,1.74023684037275e-07,-4.190533662508626e-05
1.740261613583743e-07,4.156637433066381e-05,1.740261613583743e-07,-4.156637433066381e-05
1.74029889897625e-07,3.856488398788434e-05,1.74029889897625e-07,-3.856488398788434e-05
1.740327700910559e-07,3.08260215006079e-05,1.740327700910559e-07,-3.08260215006079e-05
1.740351419283091e-07,2.170416957147023e-05,1.740351419283091e-07,-2.170416957147023e-05
1.740375221711932e-07,1.484389809211873e-05,1.740375221711932e-07,-1.484389809211873e-05
1.740402849441268e-07,9.828797736043864e-06,1.740402849441268e-07,-9.828797736043864e-06
1.740426939710369e-07,6.663830003725463e-06,1.740426939710369e-07,-6.663830003725463e-06
1.740462107101883e-07,3.765976410711818e-06,1.740462107101883e-07,-3.765976410711818e-06
1.74051869795996e-07,1.334510753994516e-06,1.74051869795996e-07,-1.334510753994516e-06
1.740588523508493e-07,3.829039123214338e-07,1.740588523508493e-07,-3.829039123214338e-07
1.740672883652341e-07,7.341805588195067e-08,1.740672883652341e-07,-7.341805588195067e-08
1.740786402718385e-07,4.979176243017533e-08,1.740786402718385e-07,-4.979176243017533e-08
1.740954009830611e-07,2.398701758093291e-08,1.740954009830611e-07,-2.398701758093291e-08
1.741269260551411e-07,4.706235652987482e-08,1.741269260551411e-07,-4.706235652987482e-08
1.74187704998046e-07,2.523714437977569e-08,1.74187704998046e-07,-2.523714437977569e-08
1.743092628838559e-07,4.665129937734265e-08,1.743092628838559e-07,-4.665129937734265e-08
1.745523786554756e-07,2.54156039474322e-08,1.745523786554756e-07,-2.54156039474322e-08
1.75e-07,4.65652654991935e-08,1.75e-07,-4.65652654991935e-08
1.7502e-07,3.615073714813705e-08,1.7502e-07,-3.615073714813705e-08
1.7506e-07,3.601310399892685e-08,1.7506e-07,-3.601310399892685e-08
1.7514e-07,3.599915812685186e-08,1.7514e-07,-3.599915812685186e-08
1.752999999999999e-07,3.601047796630031e-08,1.752999999999999e-07,-3.601047796630031e-08
1.756199999999999e-07,3.600028030046477e-08,1.756199999999999e-07,-3.600028030046477e-08
1.7581875e-07,3.600506426261483e-08,1.7581875e-07,-3.600506426261483e-08
1.75830078125e-07,-8.533669017367151e-07,1.75830078125e-07,8.533669017367151e-07
1.758484552851682e-07,-9.614217375959177e-07,1.758484552851682e-07,9.614217375959177e-07
1.758556989333475e-07,-4.061584081984017e-07,1.758556989333475e-07,4.061584081984017e-07
1.758652267353015e-07,7.396618386206731e-07,1.758652267353015e-07,-7.396618386206731e-07
1.758757988915714e-07,2.534593706587749e-06,1.758757988915714e-07,-2.534593706587749e-06
1.758841164441239e-07,4.34973564142294e-06,1.758841164441239e-07,-4.34973564142294e-06
1.758929795032376e-07,1.016291740263334e-05,1.758929795032376e-07,-1.016291740263334e-05
1.758964965734203e-07,1.414350838392691e-05,1.758964965734203e-07,-1.414350838392691e-05
1.759010985534516e-07,1.704759872791656e-05,1.759010985534516e-07,-1.704759872791656e-05
1.759045577091952e-07,1.664137587816464e-05,1.759045577091952e-07,-1.664137587816464e-05
1.759083492483601e-07,1.537991484023831e-05,1.759083492483601e-07,-1.537991484023831e-05
1.759115242506759e-07,1.276100709823253e-05,1.759115242506759e-07,-1.276100709823253e-05
1.759148986922691e-07,7.572405684673442e-06,1.759148986922691e-07,-7.572405684673442e-06
1.759180906485381e-07,3.251014588181517e-06,1.759180906485381e-07,-3.251014588181517e-06
1.759196866266726e-07,2.171031753731432e-06,1.759196866266726e-07,-2.171031753731432e-06
1.759228785829415e-07,8.81517286610955e-07,1.759228785829415e-07,-8.81517286610955e-07
1.759262048982937e-07,3.741058329173307e-07,1.759262048982937e-07,-3.741058329173307e-07
1.759312707232782e-07,1.108308228527729e-07,1.759312707232782e-07,-1.108308228527729e-07
1.759378110570819e-07,7.588337515747379e-08,1.759378110570819e-07,-7.588337515747379e-08
1.759483849420267e-07,9.010167749954397e-08,1.759483849420267e-07,-9.010167749954397e-08
1.75964410594772e-07,2.530581625839442e-07,1.75964410594772e-07,-2.530581625839442e-07
1.75982205297386e-07,2.010296165903261e-06,1.75982205297386e-07,-2.010296165903261e-06
1.759927497015177e-07,4.733612094156373e-06,1.759927497015177e-07,-4.733612094156373e-06
1.76e-07,7.352886986351249e-06,1.76e-07,-7.352886986351249e-06
1.760023497462899e-07,8.290203049832746e-06,1.760023497462899e-07,-8.290203049832746e-06
1.760070492388695e-07,1.040009660555835e-05,1.760070492388695e-07,-1.040009660555835e-05
1.760137497561228e-07,1.478492578997707e-05,1.760137497561228e-07,-1.478492578997707e-05
1.760168748780614e-07,1.773069098647106e-05,1.760168748780614e-07,-1.773069098647106e-05
1.7602e-07,2.016698924134789e-05,1.7602e-07,-2.016698924134789e-05
1.760212280905669e-07,2.055607283832834e-05,1.760212280905669e-07,-2.055607283832834e-05
1.760236842717007e-07,2.099797355136556e-05,1.760236842717007e-07,-2.099797355136556e-05
1.760261647625663e-07,2.080644492752551e-05,1.760261647625663e-07,-2.080644492752551e-05
1.760298965468354e-07,1.927986565260921e-05,1.760298965468354e-07,-1.927986565260921e-05
1.760327701340566e-07,1.538949240043084e-05,1.760327701340566e-07,-1.538949240043084e-05
1.760351389473624e-07,1.07912236071227e-05,1.760351389473624e-07,-1.07912236071227e-05
1.760375234023224e-07,7.385461829586914e-06,1.760375234023224e-07,-7.385461829586914e-06
1.760402691345336e-07,4.887284354807505e-06,1.760402691345336e-07,-4.887284354807505e-06
1.760426815855879e-07,3.325737113741794e-06,1.760426815855879e-07,-3.325737113741794e-06
1.760462060967031e-07,1.873868281942383e-06,1.760462060967031e-07,-1.873868281942383e-06
1.760519004530836e-07,6.76705017820884e-07,1.760519004530836e-07,-6.76705017820884e-07
1.760588894126993e-07,2.008262662260864e-07,1.760588894126993e-07,-2.008262662260864e-07
1.760673411230541e-07,5.839797699309936e-08,1.760673411230541e-07,-5.839797699309936e-08
1.760787280336705e-07,3.851345205383471e-08,1.760787280336705e-07,-3.851345205383471e-08
1.760955712225902e-07,3.423151541294619e-08,1.760955712225902e-07,-3.423151541294619e-08
1.76127375922598e-07,3.73695332591482e-08,1.76127375922598e-07,-3.73695332591482e-08
1.761884688556031e-07,3.476342804533568e-08,1.761884688556031e-07,-3.476342804533568e-08
1.763106547216133e-07,3.719731964491705e-08,1.763106547216133e-07,-3.719731964491705e-08
1.765550264536337e-07,3.483606173579728e-08,1.765550264536337e-07,-3.483606173579728e-08
1.77e-07,3.716262130881726e-08,1.77e-07,-3.716262130881726e-08
1.7702e-07,3.606173914359275e-08,1.7702e-07,-3.606173914359275e-08
1.7706e-07,3.600921599193057e-08,1.7706e-07,-3.600921599193057e-08
1.7714e-07,3.600232139178047e-08,1.7714e-07,-3.600232139178047e-08
1.773e-07,3.600789272561125e-08,1.773e-07,-3.600789272561125e-08
1.776199999999999e-07,3.600292260982229e-08,1.776199999999999e-07,-3.600292260982229e-08
1.7781875e-07,3.600524282769156e-08,1.7781875e-07,-3.600524282769156e-08
1.77830078125e-07,-1.664819610299847e-06,1.77830078125e-07,1.664819610299847e-06
1.778484552651738e-07,-1.647874965806192e-06,1.778484552651738e-07,1.647874965806192e-06
1.778556988336944e-07,-1.108407391609235e-06,1.778556988336944e-07,1.108407391609235e-06
1.778652301463377e-07,2.01245611678639e-10,1.778652301463377e-07,-2.01245611678639e-10
1.778758046922184e-07,1.810877070497027e-06,1.778758046922184e-07,-1.810877070497027e-06
1.778841234274566e-07,3.594085422019194e-06,1.778841234274566e-07,-3.594085422019194e-06
1.77892987721019e-07,9.430778071259507e-06,1.77892987721019e-07,-9.430778071259507e-06
1.778965025214683e-07,1.345733493581958e-05,1.778965025214683e-07,-1.345733493581958e-05
1.77901105991364e-07,1.636662149500605e-05,1.77901105991364e-07,-1.636662149500605e-05
1.779045638578108e-07,1.593507772853328e-05,1.779045638578108e-07,-1.593507772853328e-05
1.779083573164173e-07,1.466741032051134e-05,1.779083573164173e-07,-1.466741032051134e-05
1.779115324479495e-07,1.203040683039649e-05,1.779115324479495e-07,-1.203040683039649e-05
1.779149092211351e-07,6.823863335488209e-06,1.779149092211351e-07,-6.823863335488209e-06
1.779181008129764e-07,2.513211894052961e-06,1.779181008129764e-07,-2.513211894052961e-06
1.77919696608897e-07,1.436344165084836e-06,1.77919696608897e-07,-1.436344165084836e-06
1.779228882007382e-07,1.400502704646264e-07,1.779228882007382e-07,-1.400502704646264e-07
1.779262126924143e-07,-3.661577068461662e-07,1.779262126924143e-07,3.661577068461662e-07
1.779312740734096e-07,-6.392043730282252e-07,1.779312740734096e-07,6.392043730282252e-07
1.779378072855359e-07,-6.788879223716282e-07,1.779378072855359e-07,6.788879223716282e-07
1.779483665084015e-07,-6.92894909014678e-07,1.779483665084015e-07,6.92894909014678e-07
1.779643636994069e-07,-6.855351448647248e-07,1.779643636994069e-07,6.855351448647248e-07
1.779821818497035e-07,-6.890242978823785e-07,1.779821818497035e-07,6.890242978823785e-07
1.78e-07,-6.829308519586394e-07,1.78e-07,6.829308519586394e-07
1.7802e-07,-6.298515274106226e-07,1.7802e-07,6.298515274106226e-07
1.780257666698426e-07,1.59883157633321e-07,1.780257666698426e-07,-1.59883157633321e-07
1.780342525685594e-07,7.421389063386255e-08,1.780342525685594e-07,-7.421389063386255e-08
1.780420215093047e-07,9.045245627857615e-09,1.780420215093047e-07,-9.045245627857615e-09
1.780575593907953e-07,7.54722717134317e-08,1.780575593907953e-07,-7.54722717134317e-08
1.780776422284109e-07,1.710403213469373e-08,1.780776422284109e-07,-1.710403213469373e-08
1.781178079036422e-07,7.067890742985307e-08,1.781178079036422e-07,-7.067890742985307e-08
1.781981392541046e-07,1.925929496055443e-08,1.781981392541046e-07,-1.925929496055443e-08
1.783485647057263e-07,6.961908331427677e-08,1.783485647057263e-07,-6.961908331427677e-08
1.786476945587589e-07,1.980396306605362e-08,1.786476945587589e-07,-1.980396306605362e-08
1.79e-07,6.92861096490837e-08,1.79e-07,-6.92861096490837e-08
1.7902e-07,4.52688840133594e-08,1.7902e-07,-4.52688840133594e-08
1.7906e-07,4.463117122905646e-08,1.7906e-07,-4.463117122905646e-08
1.7914e-07,4.461149363952903e-08,1.7914e-07,-4.461149363952903e-08
1.792999999999999e-07,4.463069368473011e-08,1.792999999999999e-07,-4.463069368473011e-08
1.796199999999999e-07,4.461172666213137e-08,1.796199999999999e-07,-4.461172666213137e-08
1.7981875e-07,4.462113755430217e-08,1.7981875e-07,-4.462113755430217e-08
1.798317044460664e-07,2.423416241845645e-06,1.798317044460664e-07,-2.423416241845645e-06
1.798517971249263e-07,2.118258656659422e-06,1.798517971249263e-07,-2.118258656659422e-06
1.798808966292035e-07,2.229822086347346e-06,1.798808966292035e-07,-2.229822086347346e-06
1.799183801973339e-07,2.248929176002167e-06,1.799183801973339e-07,-2.248929176002167e-06
1.79959190098667e-07,2.515282562046599e-06,1.79959190098667e-07,-2.515282562046599e-06
1.799693925740002e-07,3.486486745001958e-06,1.799693925740002e-07,-3.486486745001958e-06
1.799846962870001e-07,9.660479977276961e-06,1.799846962870001e-07,-9.660479977276961e-06
1.799923481435e-07,1.594002275291352e-05,1.799923481435e-07,-1.594002275291352e-05
